"# ",514.532,501,1500,.288,427,-.0246,0,160.064,695.002,50,.349999994039536,5
688.8846,1811
688.9143,1798
688.944,1783
688.9737,1786.5
689.0034,1806.5
689.0331,1795.75
689.0628,1818.5
689.0925,1802.25
689.1221,1813.25
689.1519,1818.5
689.1815,1816
689.2112,1848
689.2409,1833.75
689.2706,1849.5
689.3002,1844
689.3299,1852
689.3596,1854.5
689.3893,1863.25
689.4189,1864.5
689.4486,1857
689.4783,1873.5
689.5079,1880.5
689.5376,1890.75
689.5673,1864.5
689.5969,1889
689.6266,1889.75
689.6563,1895.25
689.6859,1912.75
689.7156,1904.25
689.7452,1916.5
689.7749,1909.75
689.8046,1926
689.8342,1907
689.8638,1927.25
689.8935,1928.5
689.9232,1957.5
689.9528,1939.5
689.9824,1937.5
690.0121,1944
690.0417,1941.75
690.0714,1972
690.101,1980.75
690.1306,1978.25
690.1603,1951.5
690.1899,1977.5
690.2195,1992.75
690.2492,1978
690.2788,1996.5
690.3085,2014
690.3381,2003.75
690.3677,2024.75
690.3973,2018.25
690.4269,2016
690.4566,2019.5
690.4862,2028.5
690.5158,2055.5
690.5455,2039.75
690.5751,2083
690.6047,2099.5
690.6343,2124.75
690.6639,2105.25
690.6935,2115.5
690.7231,2142
690.7527,2140.25
690.7823,2154.5
690.812,2155
690.8416,2167
690.8712,2200.75
690.9008,2218
690.9304,2220
690.96,2243.25
690.9896,2254
691.0192,2272.5
691.0488,2282.25
691.0784,2316.5
691.108,2324.25
691.1376,2336.25
691.1671,2361
691.1967,2400.5
691.2263,2374.25
691.2559,2428.25
691.2855,2454.5
691.3151,2466.75
691.3447,2500.25
691.3742,2516
691.4038,2566
691.4334,2601.25
691.463,2616
691.4926,2644.75
691.5221,2674.75
691.5517,2696.75
691.5812,2748.75
691.6108,2817
691.6404,2838
691.67,2872.25
691.6995,2924.25
691.7291,3020.25
691.7587,3064.25
691.7882,3140.75
691.8177,3192
691.8474,3221.5
691.8769,3321
691.9064,3400.25
691.936,3497.25
691.9656,3640.5
691.9951,3732.25
692.0247,3843.5
692.0542,4010.5
692.0837,4157.75
692.1133,4371.75
692.1428,4558.75
692.1724,4760
692.2019,5031.5
692.2314,5294.5
692.261,5644.25
692.2905,6065.5
692.3201,6486.5
692.3496,6946.25
692.3792,7529.5
692.4087,8156.25
692.4382,8975.5
692.4678,9835.25
692.4973,10944.25
692.5268,12257
692.5563,13802.75
692.5859,15548.25
692.6154,17455.25
692.6449,19480.5
692.6744,21961.75
692.7039,24346.75
692.7335,26686
692.7629,28877.25
692.7925,30187.75
692.822,31079
692.8515,30935.75
692.881,29923
692.9105,28403.25
692.94,26299.75
692.9695,24069.75
692.999,22089.75
693.0286,19996
693.058,18293
693.0875,16764.75
693.1171,15312.75
693.1465,14317.75
693.176,13364.75
693.2055,12617.75
693.235,12005.25
693.2645,11404.25
693.294,10910.25
693.3235,10609
693.353,10259.5
693.3824,10074.75
693.4119,9938.25
693.4414,9903.75
693.4709,9938.25
693.5004,9959
693.5298,10081.75
693.5593,10208.25
693.5888,10455.5
693.6183,10744.5
693.6478,11089
693.6772,11470
693.7067,12059
693.7362,12574.5
693.7656,13296.75
693.7951,14142.5
693.8246,15071.25
693.8541,16307.25
693.8835,17536.5
693.913,18982.5
693.9424,20709
693.9719,22524.75
694.0013,24713.5
694.0308,27285.5
694.0602,29789.5
694.0897,32679.75
694.1191,35486.5
694.1486,37972.5
694.178,40191.75
694.2075,41864
694.2369,43120.25
694.2664,43689.5
694.2958,42808.5
694.3253,41936.5
694.3547,40028.75
694.3842,37504.5
694.4136,35007.75
694.443,32068.5
694.4725,29679.25
694.5019,27587.25
694.5313,25348.25
694.5607,23322.5
694.5901,21492.5
694.6196,19652.25
694.649,18362.5
694.6785,16909.5
694.7079,15680.75
694.7373,14624.25
694.7667,13526.5
694.7961,12660.25
694.8256,11944.5
694.855,11125.25
694.8844,10544.5
694.9138,9917
694.9432,9309
694.9726,8891
695.002,8395.5
695.0314,7977.25
695.0609,7625.75
695.0902,7316
695.1196,7004.75
695.149,6769.5
695.1784,6479.5
695.2078,6331.5
695.2372,6069.25
695.2666,5864.75
695.296,5707.75
695.3254,5508.5
695.3548,5377
695.3842,5276.25
695.4136,5091.5
695.443,4967
695.4724,4856.75
695.5017,4749.25
695.5311,4717.5
695.5605,4548.75
695.5899,4470.25
695.6193,4358.5
695.6486,4232.25
695.678,4179.5
695.7074,4111
695.7368,4030.75
695.7661,3933.75
695.7955,3863
695.8249,3761.75
695.8542,3739.75
695.8836,3636
695.913,3582.25
695.9423,3592.25
695.9717,3550.25
696.001,3503.25
696.0304,3454.75
696.0598,3409.75
696.0891,3354.75
696.1185,3316.25
696.1478,3265.5
696.1772,3253
696.2065,3210
696.2358,3193
696.2652,3188
696.2946,3138.5
696.3239,3120.5
696.3533,3105
696.3826,3072.75
696.4119,3082.75
696.4413,3003.5
696.4706,2979.25
696.4999,2946.5
696.5293,2931.25
696.5586,2923.5
696.588,2902.25
696.6172,2862.5
696.6466,2832.5
696.6759,2809.25
696.7053,2798
696.7346,2788.75
696.7639,2772.25
696.7932,2759
696.8225,2757
696.8519,2739.25
696.8812,2727
696.9105,2733.5
696.9398,2727.25
696.9691,2724.75
696.9984,2704.75
697.0277,2714.5
697.057,2716.25
697.0863,2729.5
697.1157,2691.25
697.145,2680.5
697.1743,2677
697.2036,2683.5
697.2328,2687.25
697.2621,2648
697.2914,2666.75
697.3207,2663.5
697.35,2643.5
697.3793,2622.25
697.4086,2596.5
697.4379,2613
697.4672,2603.25
697.4965,2604
697.5258,2635
697.5551,2647.25
697.5843,2669.25
697.6136,2685.25
697.6429,2680.75
697.6722,2683.5
697.7014,2667
697.7307,2663
697.76,2692.75
697.7892,2674
697.8185,2682.75
697.8478,2661.5
697.8771,2619.75
697.9063,2583
